name,number,image,date,Batch,Type,Total Score,Bonus Score,Background,Background Score,Base,Base Score,Outfit,Outfit Score,Necklace,Necklace Score,Eye,Eye Score,Beard,Beard Score,Hair,Hair Score,Hat,Hat Score,Hand_Accessories,Hand_Accessories Score,Shoulder,Shoulder Score,Mouth,Mouth Score,Unlock_Date,address
Pixel Pirates #6,6,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/6.png,1650726331992,1,Common,88.7389050608202,0,Purple,10.76829268292683,Base_Pink,5.886666666666667,Arm_Tattoo,24.52777777777778,None,1.5545774647887325,None,2.2130325814536342,None,6.844961240310077,White_Hair,6.54074074074074,Pirate_Hat_Pink,7.547008547008547,Handgun,7.814159292035398,Corgi_Dog,13.37878787878788,Regular_Smile,1.6629001883239172,1650844800,0x13c0CE1b341Cc4f0efadA8093f6081AFF0Bfeb80
Pixel Pirates #7,7,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/7.png,1650734784121,1,Common,64.46114434373563,0,Light_Yellow,10.149425287356324,Base_Green,6.844961240310077,Regular_Pirate_Suit_Blue_And_Blue,6.792307692307692,None,1.5545774647887325,Eye_Patch,2.011389521640091,None,6.844961240310077,Ginger_Hair,7.420168067226891,None,4.932960893854749,Sword,6.952755905511811,Parrot,9.294736842105264,Regular_Smile,1.6629001883239172,1650844800,0x0db19222F6f894bE3FDDa1Dc89fB4Bd97bECFcF5
Pixel Pirates #8,8,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/8.png,1650734970298,1,Common,95.5310092883752,0,Purple,10.76829268292683,Base_Pink,5.886666666666667,Regular_Pirate_Suit_Purple_And_Orange,7.178861788617887,None,1.5545774647887325,Eye_Patch,2.011389521640091,Long_Beard_Ginger,9.494623655913978,Regular_Hair,7.612068965517242,Pirate_Hat_Purple,8.100917431192661,Hook_Hand_Gold,24.52777777777778,Corgi_Dog_Red_No_Tail,13.796874999999998,Silver_Teeth,4.598958333333333,1650844800,0xdC96Dc73c2321400AeE24761Ce43F8C6eF33A10e
Pixel Pirates #9,9,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/9.png,1650737844258,1,Common,69.51575476089128,0,Light_Blue,9.494623655913978,Base_Green,6.844961240310077,Regular_Pirate_Suit_Blue_And_Blue,6.792307692307692,None,1.5545774647887325,None,2.2130325814536342,None,6.844961240310077,Regular_Hair,7.612068965517242,Pirate_Hat_Luminous,7.064,None,6.898437499999999,Parrot_Green,9.597826086956522,Silver_Teeth,4.598958333333333,1653350400,0x00444f498Cb5112969a652a78235281182ff4876
Pixel Pirates #10,10,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/10.png,1650737844725,1,Common,81.65851353087287,0,Light_Luminous_,8.742574257425742,Base_Pink,5.886666666666667,Chest_Tattoo,20.53488372093023,Bottle_Ship_Necklace_Silver,3.396153846153846,None,2.2130325814536342,Stubble_Black,8.490384615384615,Regular_Hair,7.612068965517242,Pirate_Hat_Luminous,7.064,Sword,6.952755905511811,Monkey,9.103092783505154,Regular_Smile,1.6629001883239172,1653350400,0x2B87BBeA6f8dbDD861399E4c8930041fe2aE5AeC
Pixel Pirates #11,11,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/11.png,1650737844781,1,Common,82.19933788994213,0,Grey,11.177215189873415,Base_Red,6.174825174825174,Regular_Pirate_Suit_Purple_And_Orange,7.178861788617887,None,1.5545774647887325,Eye_Patch,2.011389521640091,Long_Beard,7.678260869565218,Sparrow_Hair,8.83,Pirate_Hat_Luminous,7.064,Hook_Hand,6.792307692307692,Penguin,22.075,Regular_Smile,1.6629001883239172,1653350400,0x2cb41daE86a2380E07bcCDcaba26f68e150aBD38
Pixel Pirates #12,12,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/12.png,1650737857605,1,Common,67.15937392628548,0,Light_Blue,9.494623655913978,Base_Red,6.174825174825174,Regular_Pirate_Suit_Purple_And_Orange,7.178861788617887,Bottle_Ship_Necklace_Silver,3.396153846153846,Eye_Patch,2.011389521640091,Long_Beard_Black,7.120967741935483,Blonde_Hair,5.77124183006536,Pirate_Hat_Purple,8.100917431192661,Sword,6.952755905511811,Parrot,9.294736842105264,Regular_Smile,1.6629001883239172,1653350400,0xD8b1d41A77f12Bb972Ead1b4c3503693F1Cd0560
Pixel Pirates #13,13,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/13.png,1650737858059,1,Common,70.62334983691169,0,Purple,10.76829268292683,Base_Blue,6.307142857142857,Regular_Pirate_Suit_Red_And_Luminous_,6.740458015267176,None,1.5545774647887325,None,2.2130325814536342,Goatee,8.83,Black_Hair,7.064,Pirate_Hat_Pink,7.547008547008547,None,6.898437499999999,Octopus,11.0375,Regular_Smile,1.6629001883239172,1653350400,0x3F01FA6e75f9d0477108F994400280b71915Bf56
Pixel Pirates #14,14,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/14.png,1650737884199,1,Common,68.96504713199947,0,Grey,11.177215189873415,Base_Green,6.844961240310077,Regular_Pirate_Suit,6.445255474452555,Bottle_Ship_Necklace_Silver,3.396153846153846,None,2.2130325814536342,Long_Beard_Johnny,7.297520661157025,Blonde_Hair,5.77124183006536,Pirate_Hat_Purple,8.100917431192661,Sword,6.952755905511811,Monkey,9.103092783505154,Regular_Smile,1.6629001883239172,1653350400,0xD8b1d41A77f12Bb972Ead1b4c3503693F1Cd0560
Pixel Pirates #15,15,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/15.png,1650737910702,1,Common,84.04293962512737,0,Light_Luminous_,8.742574257425742,Base_Green,6.844961240310077,Regular_Pirate_Suit_Red_And_Luminous_,6.740458015267176,Bottle_Ship_Necklace_Silver,3.396153846153846,None,2.2130325814536342,Stubble,9.393617021276595,Black_Hair,7.064,Bandana_Hat_Green,18.39583333333333,Hook_Hand,6.792307692307692,Monkey_Ginger,12.797101449275363,Regular_Smile,1.6629001883239172,1653350400,0xD8b1d41A77f12Bb972Ead1b4c3503693F1Cd0560
Pixel Pirates #16,16,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/16.png,1650737924427,1,Common,87.96220050275915,0,Light_Blue,9.494623655913978,Base_Green,6.844961240310077,Regular_Pirate_Suit_Purple_And_Orange,7.178861788617887,Bottle_Ship_Necklace_Silver,3.396153846153846,None,2.2130325814536342,Long_Beard_Black,7.120967741935483,Black_Hair,7.064,Bandana_Hat,23.23684210526316,Sword,6.952755905511811,Monkey_Ginger,12.797101449275363,Regular_Smile,1.6629001883239172,1653350400,0xE66b9c6b6363195E75F806bf5519e578F02114cE
Pixel Pirates #17,17,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/17.png,1650737924890,1,Common,74.621009038352,0,Purple,10.76829268292683,Base_Red,6.174825174825174,Regular_Pirate_Suit,6.445255474452555,None,1.5545774647887325,None,2.2130325814536342,Long_Beard,7.678260869565218,Sparrow_Hair,8.83,Pirate_Hat_Purple,8.100917431192661,Handgun,7.814159292035398,Corgi_Dog,13.37878787878788,Regular_Smile,1.6629001883239172,1653350400,0x5D9A1eCe4CC5092428bFf7Dd07f9AbA61D43cD2E
Pixel Pirates #18,18,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/18.png,1650737925040,1,Common,69.0779430620918,0,Grey,11.177215189873415,Base_Pink,5.886666666666667,Regular_Pirate_Suit_Red_And_Luminous_,6.740458015267176,None,1.5545774647887325,None,2.2130325814536342,Long_Beard,7.678260869565218,Sparrow_Hair_White,7.814159292035398,Pirate_Hat_Luminous,7.064,None,6.898437499999999,Parrot_Yellow,10.388235294117647,Regular_Smile,1.6629001883239172,1653350400,0xD8b1d41A77f12Bb972Ead1b4c3503693F1Cd0560
Pixel Pirates #19,19,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/19.png,1650737991258,1,Common,78.96414322345946,0,Plue,10.76829268292683,Base_Red,6.174825174825174,None,6.307142857142857,Bottle_Ship_Necklace_Silver,3.396153846153846,Eye_Patch,2.011389521640091,Long_Beard_Black,7.120967741935483,Sparrow_Hair,8.83,Pirate_Hat_Purple,8.100917431192661,Hand_Tattoo,14.966101694915254,None,6.6893939393939394,Silver_Teeth,4.598958333333333,1653350400,0x65Ea1984d8ce3A856750B469ee7aC7639070d65C
Pixel Pirates #20,20,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/20.png,1650737991757,1,Common,68.10794432893469,0,Light_Blue,9.494623655913978,Base,5.553459119496855,Regular_Pirate_Suit_Red_And_Luminous_,6.740458015267176,None,1.5545774647887325,Eye_Patch,2.011389521640091,Long_Beard_Black,7.120967741935483,Ginger_Hair,7.420168067226891,Pirate_Hat,7.420168067226891,None,6.898437499999999,Parrot,9.294736842105264,Silver_Teeth,4.598958333333333,1653350400,0xC169FD8055Ad90A4E40b4106b570D0d59db6A2d8
Pixel Pirates #21,21,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/21.png,1650737991811,1,Common,80.18161314915504,0,Light_Pink,9.393617021276595,Base_Green,6.844961240310077,Regular_Pirate_Suit_Red_And_Luminous_,6.740458015267176,None,1.5545774647887325,None,2.2130325814536342,Stubble_Black,8.490384615384615,Sparrow_Hair,8.83,Bandana_Hat_Green,18.39583333333333,Sword,6.952755905511811,Monkey,9.103092783505154,Regular_Smile,1.6629001883239172,1653350400,0x358C8B4836006235680367d70D9D148955b24154
Pixel Pirates #22,22,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/22.png,1650737991865,1,Common,102.27558528353757,0,Plue,10.76829268292683,Base_Red,6.174825174825174,Chest_Tattoo,20.53488372093023,None,1.5545774647887325,Eye_Patch,2.011389521640091,Long_Beard,7.678260869565218,Black_Hair,7.064,Pirate_Hat_Luminous,7.064,Gun_Gold,25.228571428571428,Parrot_Green,9.597826086956522,Silver_Teeth,4.598958333333333,1653350400,0x6c8B4961A165d561762bAA9ff9Ded6f98b5864f2
Pixel Pirates #23,23,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/23.png,1650738005651,1,Common,71.60702227738955,0,Light_Yellow,10.149425287356324,Base_Blue,6.307142857142857,None,6.307142857142857,None,1.5545774647887325,None,2.2130325814536342,Long_Beard,7.678260869565218,White_Hair,6.54074074074074,None,4.932960893854749,Hand_Tattoo,14.966101694915254,Parrot,9.294736842105264,Regular_Smile,1.6629001883239172,1653350400,0xC89cE9F096DDb405359B22a4863a08e8828e88d7
Pixel Pirates #24,24,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/24.png,1650738006305,1,Common,97.5831110801676,0,Light_Yellow,10.149425287356324,Base_Green,6.844961240310077,Chest_Tattoo,20.53488372093023,Bottle_Ship_Necklace_Silver,3.396153846153846,Eye_Patch,2.011389521640091,Long_Beard_Ginger,9.494623655913978,Sparrow_Hair,8.83,Pirate_Hat,7.420168067226891,Whisky_Bottle,12.614285714285714,None,6.6893939393939394,Smoke_Pipe,9.597826086956522,1653350400,0xD8b1d41A77f12Bb972Ead1b4c3503693F1Cd0560
Pixel Pirates #25,25,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/25.png,1650738006449,1,Common,69.29251175961595,0,Grey,11.177215189873415,Base_Pink,5.886666666666667,Regular_Pirate_Suit_Purple_And_Orange,7.178861788617887,None,1.5545774647887325,None,2.2130325814536342,Long_Beard_Johnny,7.297520661157025,Blonde_Hair,5.77124183006536,Pirate_Hat_Luminous,7.064,Treasure_Map,12.797101449275363,None,6.6893939393939394,Regular_Smile,1.6629001883239172,1653350400,0xE66b9c6b6363195E75F806bf5519e578F02114cE
Pixel Pirates #26,26,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/26.png,1650738006637,1,Common,95.15585853357165,0,Purple,10.76829268292683,Base_Green,6.844961240310077,Arm_Tattoo,24.52777777777778,None,1.5545774647887325,None,2.2130325814536342,Long_Beard,7.678260869565218,Sparrow_Hair_White,7.814159292035398,Pirate_Hat_Luminous,7.064,Treasure_Map,12.797101449275363,Parrot,9.294736842105264,Silver_Teeth,4.598958333333333,1653350400,0xD3d20F2D89922311F87Cd954691102f475833770
Pixel Pirates #27,27,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/27.png,1650738019036,1,Common,71.87462156690661,0,Purple,10.76829268292683,Base,5.553459119496855,Regular_Pirate_Suit,6.445255474452555,Bottle_Ship_Necklace_Silver,3.396153846153846,None,2.2130325814536342,Long_Beard_Johnny,7.297520661157025,Sparrow_Hair_White,7.814159292035398,Pirate_Hat,7.420168067226891,Whisky_Bottle,12.614285714285714,None,6.6893939393939394,Regular_Smile,1.6629001883239172,1653350400,0x6ffbb6C376d0cf590289671D652Ae92213614828
Pixel Pirates #28,28,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/28.png,1650738019498,1,Common,70.17825513212048,0,Orange,10.034090909090908,Base,5.553459119496855,Regular_Pirate_Suit_Red_And_Luminous_,6.740458015267176,None,1.5545774647887325,Eye_Patch,2.011389521640091,Long_Beard_Ginger,9.494623655913978,Blonde_Hair,5.77124183006536,None,4.932960893854749,Treasure_Map,12.797101449275363,None,6.6893939393939394,Silver_Teeth,4.598958333333333,1653350400,0x056d952F9273B2C10A473cD8088BDFa355b10B6D
Pixel Pirates #29,29,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/29.png,1650738032484,1,Common,74.3187134322158,0,Plue,10.76829268292683,Base_Pink,5.886666666666667,Regular_Pirate_Suit_Red_And_Luminous_,6.740458015267176,None,1.5545774647887325,Eye_Patch,2.011389521640091,Long_Beard_Ginger,9.494623655913978,Sparrow_Hair_White,7.814159292035398,None,4.932960893854749,Hook_Hand,6.792307692307692,Corgi_Dog_Tri_Colour_No_Tail,16.660377358490567,Regular_Smile,1.6629001883239172,1653350400,0x69f47bb74b855Ada42237E82E65CD724764fabAa
Pixel Pirates #30,30,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/30.png,1650738032950,1,Common,69.42278814102697,0,Grey,11.177215189873415,Base_Pink,5.886666666666667,Regular_Pirate_Suit_Green_And_Grey,6.898437499999999,None,1.5545774647887325,None,2.2130325814536342,Goatee,8.83,Regular_Hair,7.612068965517242,Pirate_Hat_Luminous,7.064,None,6.898437499999999,None,6.6893939393939394,Silver_Teeth,4.598958333333333,1653350400,0x237878E54e83896570D3614be4739E97449493a5
Pixel Pirates #31,31,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/31.png,1650738033090,1,Common,96.59131700539125,0,Light_Luminous_,8.742574257425742,Base,5.553459119496855,Chest_Tattoo,20.53488372093023,None,1.5545774647887325,Eye_Patch,2.011389521640091,Long_Beard_Ginger,9.494623655913978,Black_Hair,7.064,Bandana_Hat_Green,18.39583333333333,Sword,6.952755905511811,None,6.6893939393939394,Smoke_Pipe,9.597826086956522,1653350400,0xD3d20F2D89922311F87Cd954691102f475833770
Pixel Pirates #32,32,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/32.png,1650738059074,1,Common,102.39628239620822,0,Orange,10.034090909090908,Base_Pink,5.886666666666667,Regular_Pirate_Suit_Blue_And_Blue,6.792307692307692,None,1.5545774647887325,Eye_Patch,2.011389521640091,Long_Beard_Ginger,9.494623655913978,Regular_Hair,7.612068965517242,Bandana_Hat_Dark_Blue,23.23684210526316,Treasure_Map,12.797101449275363,Corgi_Dog,13.37878787878788,Smoke_Pipe,9.597826086956522,1653350400,0xDB54d5a9694bC7A45A3F8CA85c350d8753be082A
Pixel Pirates #33,33,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/33.png,1650738059579,1,Common,88.15662291881372,0,Purple,10.76829268292683,Base_Red,6.174825174825174,Regular_Pirate_Suit_Blue_And_Blue,6.792307692307692,Bottle_Ship_Necklace_Silver,3.396153846153846,Eye_Patch,2.011389521640091,Goatee,8.83,White_Hair,6.54074074074074,Pirate_Hat_Luminous,7.064,Hook_Hand_Gold,24.52777777777778,Parrot_Yellow,10.388235294117647,Regular_Smile,1.6629001883239172,1653350400,0xD3d20F2D89922311F87Cd954691102f475833770
Pixel Pirates #34,34,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/34.png,1650738060182,1,Common,64.62213706454627,0,Light_Red,10.638554216867467,Base_Blue,6.307142857142857,Regular_Pirate_Suit_Green_And_Grey,6.898437499999999,None,1.5545774647887325,Eye_Patch,2.011389521640091,Long_Beard_Black,7.120967741935483,Ginger_Hair,7.420168067226891,Pirate_Hat,7.420168067226891,None,6.898437499999999,None,6.6893939393939394,Regular_Smile,1.6629001883239172,1653350400,0xf28cD05A4d9C5dAb90C99983c996343F0DD006e2
Pixel Pirates #35,35,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/35.png,1650738060344,1,Common,83.97690913937693,0,Orange,10.034090909090908,Base_Pink,5.886666666666667,None,6.307142857142857,None,1.5545774647887325,Eye_Patch,2.011389521640091,Stubble_Black,8.490384615384615,Regular_Hair,7.612068965517242,Pirate_Hat,7.420168067226891,Ale,15.767857142857144,Parrot,9.294736842105264,Smoke_Pipe,9.597826086956522,1653350400,0x44d19f3DA0FcB4b4dD4BaaAd77ad35E962f6B921
Pixel Pirates #36,36,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/36.png,1650738072583,1,Common,88.29233208542222,0,Purple,10.76829268292683,Base_Red,6.174825174825174,Regular_Pirate_Suit,6.445255474452555,Bottle_Ship_Necklace_Silver,3.396153846153846,Eye_Patch,2.011389521640091,None,6.844961240310077,Ginger_Hair,7.420168067226891,Bandana_Hat_Dark_Blue,23.23684210526316,Sword,6.952755905511811,Corgi_Dog,13.37878787878788,Regular_Smile,1.6629001883239172,1653350400,0xFC961534a0A55b925dB2c5ee546c8A019c0D78d5
Pixel Pirates #37,37,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/37.png,1650738085903,1,Common,94.93446715372954,0,Light_Green,10.901234567901234,Base_Green,6.844961240310077,None,6.307142857142857,Bottle_Ship_Necklace_Silver,3.396153846153846,Eye_Patch_Gold,21.53658536585366,Long_Beard_Ginger,9.494623655913978,Blonde_Hair,5.77124183006536,Pirate_Hat_Orange,8.742574257425742,Sword,6.952755905511811,Parrot_Yellow,10.388235294117647,Silver_Teeth,4.598958333333333,1653350400,0x95143aED1d9B06aEe7bC2C2ccAB41cdEAEeD8Ef2
Pixel Pirates #38,38,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/38.png,1650738086368,1,Common,88.72540382278609,0,Light_Red,10.638554216867467,Base,5.553459119496855,Regular_Pirate_Suit,6.445255474452555,None,1.5545774647887325,Eye_Patch_Gold,21.53658536585366,Goatee,8.83,Blonde_Hair,5.77124183006536,Pirate_Hat_Orange,8.742574257425742,Sword,6.952755905511811,Octopus,11.0375,Regular_Smile,1.6629001883239172,1653350400,0x95143aED1d9B06aEe7bC2C2ccAB41cdEAEeD8Ef2
Pixel Pirates #39,39,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/39.png,1650738086437,1,Common,65.1609890351724,0,Light_Luminous_,8.742574257425742,Base_Grey,6.844961240310077,Regular_Pirate_Suit,6.445255474452555,None,1.5545774647887325,Eye_Patch,2.011389521640091,Stubble_Black,8.490384615384615,Black_Hair,7.064,None,4.932960893854749,Handgun,7.814159292035398,Parrot_Green,9.597826086956522,Regular_Smile,1.6629001883239172,1653350400,0xd142aB6D8E7B3C7b2EfbDa250158cFA2b8680d63
Pixel Pirates #40,40,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/40.png,1650738112398,1,Common,68.2694275530461,0,Orange,10.034090909090908,Base_Red,6.174825174825174,None,6.307142857142857,None,1.5545774647887325,None,2.2130325814536342,Long_Beard_Johnny,7.297520661157025,White_Hair,6.54074074074074,Pirate_Hat_Pink,7.547008547008547,None,6.898437499999999,Monkey,9.103092783505154,Silver_Teeth,4.598958333333333,1653350400,0x0D9F101288550703244AB0FFF47Bc0A29559D947
Pixel Pirates #41,41,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/41.png,1650738138887,1,Common,76.85187929886557,0,Light_Red,10.638554216867467,Base_Green,6.844961240310077,Regular_Pirate_Suit,6.445255474452555,None,1.5545774647887325,None,2.2130325814536342,Stubble_Black,8.490384615384615,Black_Hair,7.064,None,4.932960893854749,Hand_Tattoo,14.966101694915254,Monkey,9.103092783505154,Silver_Teeth,4.598958333333333,1653350400,0xF190A2b5bFE1f1EdfA32c8e841E883c5E2AB0Dc4
Pixel Pirates #42,42,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/42.png,1650738152190,1,Common,90.10368625934296,0,Light_Green,10.901234567901234,Base_Red,6.174825174825174,None,6.307142857142857,Bottle_Ship_Necklace_Silver,3.396153846153846,Eye_Patch,2.011389521640091,Long_Beard_Ginger,9.494623655913978,White_Hair,6.54074074074074,Pirate_Hat_Orange,8.742574257425742,Treasure_Map,12.797101449275363,Penguin,22.075,Regular_Smile,1.6629001883239172,1653350400,0x6125fD14b6790d5F66509B7aa53274c93dAE70B9
Pixel Pirates #43,43,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/43.png,1650738165708,1,Common,76.75465180733232,0,Plue,10.76829268292683,Base_Red,6.174825174825174,Regular_Pirate_Suit,6.445255474452555,None,1.5545774647887325,Eye_Patch,2.011389521640091,Long_Beard,7.678260869565218,Ginger_Hair,7.420168067226891,None,4.932960893854749,Hook_Hand,6.792307692307692,Corgi_Dog,13.37878787878788,Smoke_Pipe,9.597826086956522,1653350400,0x13c0CE1b341Cc4f0efadA8093f6081AFF0Bfeb80
Pixel Pirates #44,44,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/44.png,1650738166163,1,Common,99.564539398448,0,Light_Luminous_,8.742574257425742,Base_Grey,6.844961240310077,None,6.307142857142857,None,1.5545774647887325,None,2.2130325814536342,None,6.844961240310077,White_Hair,6.54074074074074,Bandana_Hat,23.23684210526316,Gun_Gold,25.228571428571428,Parrot_Yellow,10.388235294117647,Regular_Smile,1.6629001883239172,1653350400,0x00aB97c782c661fb3D08C96dce06176938101211
Pixel Pirates #45,45,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/45.png,1650738179009,1,Common,73.53603165371983,0,Grey,11.177215189873415,Base_Blue,6.307142857142857,Regular_Pirate_Suit_Green_And_Grey,6.898437499999999,None,1.5545774647887325,Eye_Patch,2.011389521640091,Long_Beard_Ginger,9.494623655913978,Ginger_Hair,7.420168067226891,Pirate_Hat,7.420168067226891,Hook_Hand,6.792307692307692,Monkey_Ginger,12.797101449275363,Regular_Smile,1.6629001883239172,1653350400,0x6125fD14b6790d5F66509B7aa53274c93dAE70B9
Pixel Pirates #46,46,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/46.png,1650738193335,1,Common,77.74155137492397,0,Light_Green,10.901234567901234,Base_Red,6.174825174825174,Regular_Pirate_Suit_Blue_And_Blue,6.792307692307692,None,1.5545774647887325,Eye_Patch,2.011389521640091,Stubble_Black,8.490384615384615,White_Hair,6.54074074074074,Pirate_Hat_Luminous,7.064,Sword,6.952755905511811,Corgi_Dog_Tri_Colour_No_Tail,16.660377358490567,Silver_Teeth,4.598958333333333,1653350400,0x5ca642d0138f8fa36f4ec6311190825392246AdA
Pixel Pirates #47,47,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/47.png,1650738193797,1,Common,80.36320410169735,0,Light_Red,10.638554216867467,Base_Pink,5.886666666666667,Regular_Pirate_Suit_Blue_And_Blue,6.792307692307692,None,1.5545774647887325,None,2.2130325814536342,Long_Beard_Ginger,9.494623655913978,Blonde_Hair,5.77124183006536,Pirate_Hat,7.420168067226891,Whisky_Bottle,12.614285714285714,Corgi_Dog,13.37878787878788,Silver_Teeth,4.598958333333333,1653350400,0xC169FD8055Ad90A4E40b4106b570D0d59db6A2d8
Pixel Pirates #48,48,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/48.png,1650738206629,1,Common,88.45625879072068,0,Plue,10.76829268292683,Base_Blue,6.307142857142857,Regular_Pirate_Suit,6.445255474452555,None,1.5545774647887325,Eye_Patch,2.011389521640091,Long_Beard_Johnny,7.297520661157025,White_Hair,6.54074074074074,Bandana_Hat,23.23684210526316,None,6.898437499999999,Monkey_Ginger,12.797101449275363,Silver_Teeth,4.598958333333333,1653350400,0x451785b3f5fbbbA2388D8cdeDEd58251B6999D91
Pixel Pirates #49,49,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/49.png,1650738233335,1,Common,83.89245920859605,0,Purple,10.76829268292683,Base_Red,6.174825174825174,Regular_Pirate_Suit_Red_And_Luminous_,6.740458015267176,Bottle_Ship_Necklace_Gold,16.35185185185185,None,2.2130325814536342,Long_Beard,7.678260869565218,Black_Hair,7.064,Pirate_Hat_Orange,8.742574257425742,None,6.898437499999999,Parrot_Green,9.597826086956522,Regular_Smile,1.6629001883239172,1653350400,0x9Baa8611E207914C49a369Cd15ceE3b14ad075c4
Pixel Pirates #50,50,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/50.png,1650738233792,1,Common,89.06373076563169,0,Light_Luminous_,8.742574257425742,Base_Red,6.174825174825174,Regular_Pirate_Suit,6.445255474452555,Bottle_Ship_Necklace_Silver,3.396153846153846,Eye_Patch,2.011389521640091,Goatee,8.83,Sparrow_Hair_White,7.814159292035398,Bandana_Hat_Dark_Blue,23.23684210526316,Sword,6.952755905511811,Corgi_Dog_Red_No_Tail,13.796874999999998,Regular_Smile,1.6629001883239172,1653350400,0x76CdC668B0257Eb5146203F61F3409541FeE6358
Pixel Pirates #51,51,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/51.png,1650738260109,1,Common,95.73858167691552,0,Light_Green,10.901234567901234,Base_Grey,6.844961240310077,Regular_Pirate_Suit_Purple_And_Orange,7.178861788617887,Bottle_Ship_Necklace_Silver,3.396153846153846,None,2.2130325814536342,Stubble,9.393617021276595,White_Hair,6.54074074074074,Pirate_Hat_Pink,7.547008547008547,Ale,15.767857142857144,Parrot,9.294736842105264,Gold_Teeth,16.660377358490567,1653350400,0x00aB97c782c661fb3D08C96dce06176938101211
